Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2010645,20-May-21,Texas,San Antonio,Ogden St and E Ashby Pl,0,1,N/A
2010544,20-May-21,Minnesota,Minneapolis,W Broadway and Penn Ave N,0,1,N/A
2010267,19-May-21,Ohio,Akron,900 block of N Firestone Blvd,0,1,N/A
2009028,19-May-21,Kentucky,Lexington,3700 block of Trent Cir,0,1,N/A
2009824,19-May-21,Michigan,Detroit,5063 Chalmers St,0,2,N/A
2008789,19-May-21,Michigan,Detroit,1555 Outer Dr E,1,2,N/A
2009137,19-May-21,Louisiana,Lafayette,1800 block of E Simcoe St,1,1,N/A
2010643,19-May-21,Kansas,Topeka,600 block of NE Grattan St,0,1,N/A
2009476,19-May-21,Florida,Tallahassee,1730 W Pensacola St,0,2,N/A
2010322,19-May-21,Georgia,Atlanta,Donald Lee Hollowell Pkwy,0,1,N/A
2009000,18-May-21,Virginia,Manassas,8300 Sudley Rd,0,1,N/A
2007810,18-May-21,District of Columbia,Washington,2900 block of 14th St NW,0,1,N/A
2008666,18-May-21,Indiana,Elkhart,121 S 3rd St,0,1,N/A
2009119,18-May-21,Illinois,Mound City,700 block of Pearl St,0,1,N/A
2008227,18-May-21,Texas,Desoto,951 W Belt Line Rd,0,1,N/A
2007119,17-May-21,New York,Bronx,E 174th St and Vyse Ave,0,1,N/A
2007592,17-May-21,Illinois,Chicago,11736 S Elizabeth St,0,1,N/A
2007170,16-May-21,Ohio,Akron,700 block of Clay St,0,1,N/A
2006030,16-May-21,Virginia,Fredericksburg,700 block of Caroline St,0,1,N/A
2006266,16-May-21,Connecticut,Hartford,100 block of Douglas St,0,1,N/A
2006353,16-May-21,Maryland,Capitol Heights,1600 block of Brooks Dr,0,1,N/A
2006012,16-May-21,Tennessee,Nashville,234 W Trinity Ln,1,1,N/A
2007088,16-May-21,Tennessee,Johnson City,225 E Main St,0,1,N/A
2005169,15-May-21,Pennsylvania,Archbald,600 Block of Salem Rd,1,1,N/A
2006959,15-May-21,Florida,Largo,990 Missouri Ave N,0,1,N/A
2006878,15-May-21,North Carolina,Greenville,Haven Dr,0,1,N/A
2029718,15-May-21,Georgia,Atlanta,S Elizabeth Place,0,2,N/A
2005331,15-May-21,Georgia,Atlanta,2525 Piedmont Rd NE,0,3,N/A
2004699,15-May-21,Michigan,Detroit,18984 Livernois,0,1,N/A
2006280,15-May-21,Washington,Seattle,300 block of 9th Ave,0,1,N/A
2006051,14-May-21,New York,New Rochelle,491 5th Ave,0,1,N/A
2004845,14-May-21,Wisconsin,Milwaukee,N 48th St and W Marion St,0,1,N/A
2006946,14-May-21,Washington,East Wenatchee,80 9th St NE,0,1,N/A
2006476,14-May-21,Nebraska,Lincoln,Baldwin Ave and N 43rd St,0,1,N/A
2004506,14-May-21,Oklahoma,Choctaw,McDonald Dr,0,1,N/A
2003492,13-May-21,Illinois,Chicago,1800 block of S Kildare Ave,0,1,N/A
2064529,13-May-21,Virginia,Woodbridge,15000 block of Lost Canyon Ct,0,1,N/A
2003839,13-May-21,Florida,Tampa,30th Ave and 54th St N,0,1,N/A
2003727,13-May-21,Illinois,Chicago,5900 block of S Paulina St,0,1,N/A
2003724,13-May-21,Georgia,Savannah,1850 E Montgomery Cross Rd,0,1,N/A
2004344,13-May-21,Kentucky,Edmonton,Wilson Cir,0,1,N/A
2003371,12-May-21,Illinois,Decatur,N/A,0,1,N/A
2002261,12-May-21,Illinois,Chicago,2500 block of N Laramie Ave,0,1,N/A
2003082,12-May-21,Minnesota,Cottage Grove,10125 85th St S,0,1,N/A
2002019,12-May-21,Maine,Bath (West Bath),109 New Meadows Rd,0,2,N/A
2002904,12-May-21,Minnesota,Saint Paul,700 block of Sherburne Ave,0,1,N/A
2003390,11-May-21,California,Los Angeles,130 block of E 6th St,0,1,N/A
2002425,11-May-21,Georgia,Columbus,3402 Veterans Pkwy,0,1,N/A
2002480,11-May-21,New York,Brooklyn,Dean St and Saratoga Ave,0,1,N/A
2001692,11-May-21,Florida,Orlando,5200 N Orange Blossom Trl,0,1,N/A
2000617,10-May-21,Virginia,Colonial Heights,2700 block of Martingale Rd,0,1,N/A
2000187,10-May-21,Indiana,South Bend,53880 Generations Dr,0,1,N/A
2001500,10-May-21,Texas,Austin,1515 Wickersham Ln,0,1,N/A
2000138,10-May-21,South Carolina,Elgin,1500 block of Smyrna Rd,0,1,N/A
2001969,10-May-21,Wisconsin,Madison,3000 block of Webb Ave,0,1,N/A
2000923,10-May-21,Texas,Eden,100 block of Bryan St,2,1,N/A
2000320,9-May-21,Maryland,Cambridge,N/A,0,1,N/A
1999243,9-May-21,Georgia,Sandersville,104 E Church St,0,1,N/A
1999149,9-May-21,Florida,Hollywood (Miramar),17000 block of SW 31st Ct,0,3,N/A
1998983,8-May-21,Arkansas,Little Rock,1400 block of Cleveland St,0,1,N/A
2001407,8-May-21,Alabama,Mobile (Prichard),Foch St,0,1,N/A
1998563,8-May-21,New York,New York (Manhattan),W 44th St and Seventh Ave,0,3,N/A
1998591,8-May-21,Minnesota,Saint Paul,900 block of Albemarle St,0,1,N/A
1998900,8-May-21,Missouri,Saint Charles,7394 MO 94,0,1,N/A
2000086,8-May-21,Michigan,Muskegon (Muskegon Heights),W Cleveland Ave and Waalkes St,0,1,N/A
1997944,7-May-21,Virginia,Norfolk,7900 block of Diggs Rd,0,1,N/A
1997836,7-May-21,Texas,San Antonio,1303 Rigsby Ave,0,1,N/A
1997760,7-May-21,Georgia,Atlanta,151 Cleveland Ave SW,0,1,N/A
1998396,7-May-21,Georgia,Austell,5000 block of Maxham Rd,0,1,N/A
1998245,7-May-21,Louisiana,Shreveport,2800 block of Ashton St,0,1,N/A
1998159,7-May-21,Alabama,Birmingham,4730 Avenue T,0,1,N/A
1998108,7-May-21,Florida,Clewiston,940 W Sugarland Hwy,1,1,N/A
1997036,6-May-21,Louisiana,Opelousas,200 block of Coleman St,0,1,N/A
1997471,6-May-21,New York,Bronx,3711 3rd Ave,1,1,N/A
1996812,6-May-21,Illinois,Chicago,3550 S Rhodes Ave,0,1,N/A
1997573,6-May-21,Florida,Miami,8000 block of NW Eighth St,0,1,N/A
1996307,6-May-21,Maryland,Rockville,14600 block of Rothgeb Dr,0,1,N/A
1998231,6-May-21,Idaho,Rigby,575 N 4200 E,0,1,N/A
1996035,5-May-21,Ohio,Columbus,1837 S 5th St,0,1,N/A
1996409,5-May-21,Texas,Houston,6403 McKinstry Rd,0,1,N/A
1995811,5-May-21,North Carolina,Burlington,1524 S Mebane Rd,0,1,N/A
1996250,5-May-21,Missouri,Columbia,I-70 and US-63,0,1,N/A
1996211,5-May-21,Montana,Helena,1450 Lincoln Rd W,0,1,N/A
1994935,4-May-21,New York,Buffalo,Ashley St and Brownell St,0,1,N/A
2018038,4-May-21,Ohio,Independence (Seven Hills),Primrose Dr,0,1,N/A
1995138,4-May-21,Tennessee,Memphis,N Watkins St and Tutwiler Ave,0,1,N/A
1995168,3-May-21,Pennsylvania,Fairview,Heidler Rd,0,1,N/A
1993078,2-May-21,Virginia,Norfolk,5300 block of E Princess Anne Rd,0,1,N/A
1996259,2-May-21,Georgia,Ellabell,N/A,0,1,N/A
1993249,2-May-21,New Mexico,Albuquerque,Mandy Rd and Seaborn Dr,0,1,N/A
1993579,2-May-21,North Carolina,Statesville,Old Wilkesboro Rd,0,1,N/A
1994127,2-May-21,Georgia,Atlanta (Sandy Springs),N/A,0,1,N/A
1993826,1-May-21,West Virginia,Clarksburg,106 Wilsonburg Rd,0,1,N/A
1994319,1-May-21,New Jersey,Trenton,Perry St and N Montgomery St,0,1,N/A
1991902,1-May-21,Michigan,Detroit,W Chicago and W Parkway St,0,1,N/A
1992733,1-May-21,Georgia,Savannah,Tatem St,0,1,N/A
1991887,1-May-21,Alabama,Dothan,200 block of Hill St,0,1,N/A
1991962,30-Apr-21,Wisconsin,Janesville,200 block of Linn St,0,1,N/A
1995286,30-Apr-21,Oklahoma,Perry,N/A,0,1,N/A
1991678,30-Apr-21,New Jersey,Burlington,400 block of Saint Mary St,1,1,N/A
1991320,29-Apr-21,Texas,Elsa,300 block of E 3rd St,0,1,N/A
1991229,29-Apr-21,New York,Brooklyn,178 Broadway,0,2,N/A
1991978,29-Apr-21,Georgia,Conyers,1200 Rockmont Cir SW,0,1,N/A
1990976,29-Apr-21,Illinois,Chicago,3500 block of S Francisco Ave,0,2,N/A
1991261,29-Apr-21,New York,Yonkers,Ash St and Oak St,0,1,N/A
1991625,29-Apr-21,Mississippi,Jackson,621 Houston Ave,0,1,N/A
1989590,28-Apr-21,Texas,Fort Worth,3500 block of Altamesa Blvd,0,1,N/A
1990922,28-Apr-21,North Carolina,Shelby,400 block of Gardner St,0,1,N/A
1990899,28-Apr-21,North Carolina,Asheboro,Ashewood Cir,0,1,N/A
1990595,28-Apr-21,Virginia,Hampton,100 block of Hamlet Ln,0,1,N/A
1988240,27-Apr-21,Indiana,Elkhart,1300 block of Wildflower St,0,1,N/A
1988688,27-Apr-21,Virginia,Richmond,4000 Midlothian Turnpike,2,3,N/A
1989552,27-Apr-21,Pennsylvania,Easton,600 block of Canal Park,2,1,N/A
1987340,26-Apr-21,California,Fresno,Illinois Ave and Effie St,0,2,N/A
1988540,26-Apr-21,Texas,Houston,990 Cypress Station Dr,1,1,N/A
1989391,26-Apr-21,Texas,Houston,7302 Tierwester St,0,1,N/A
1989193,26-Apr-21,Colorado,Longmont,Martin St and Second Ave,0,1,N/A
1987517,25-Apr-21,North Carolina,Mooresboro,N/A,0,1,N/A
1986462,25-Apr-21,South Carolina,Florence,Springvalley Dr,0,1,N/A
1987251,25-Apr-21,California,Bakersfield,2000 block of White Lane,0,1,N/A
1989619,25-Apr-21,Texas,Cameron,1500 block of W 10th St,0,2,N/A
1987054,25-Apr-21,New York,Brooklyn,Center Mall and Clinton St,1,1,N/A
1987006,25-Apr-21,Florida,Fort Myers,3513 Fowler St,1,1,N/A
1986822,25-Apr-21,Ohio,Toledo,2200 block of Auburn Ave,0,1,N/A
1985981,24-Apr-21,Iowa,Des Moines,5600 block of Northwest Dr,0,1,N/A
1986521,24-Apr-21,California,Fresno,Martin Luther King Blvd and Sampson Ave,0,2,N/A
1986304,24-Apr-21,New York,Brooklyn,160 Van Brunt St,0,1,N/A
1986910,24-Apr-21,North Dakota,Grand Forks,2400 block of S 34th St,0,1,N/A
1987767,23-Apr-21,Missouri,Saint Louis,9900 block of Glen Owen Dr,0,1,N/A
1985825,23-Apr-21,Illinois,Champaign,600 block of S Crescent Dr,0,1,N/A
1985736,23-Apr-21,California,Bakersfield,100 block of P St,0,1,N/A
1985228,23-Apr-21,Michigan,Detroit,10300 Mack Ave,0,3,N/A
1984740,23-Apr-21,Georgia,Atlanta,1161 Ponce De Leon Ave NE,0,1,N/A
1985482,23-Apr-21,Illinois,Chicago,800 S Cicero Ave,0,1,N/A
1984983,23-Apr-21,Illinois,Chicago,10207 S Washtenaw Ave,0,1,N/A
1985428,23-Apr-21,Alabama,Hazel Green,345 Stephens Rd,0,1,N/A
1984396,22-Apr-21,Florida,Homestead (Leisure City),SW 297th Terrace and SW 154th Ct,0,1,N/A
1985090,22-Apr-21,Tennessee,Memphis,N/A,0,1,N/A
1984305,22-Apr-21,California,North Fork,Golden Acorn Court,0,1,N/A
1984756,22-Apr-21,Georgia,Atlanta (Sandy Springs),7600 Roswell Rd,0,1,N/A
1985113,22-Apr-21,Illinois,Kankakee,1700 E Court St,0,1,N/A
1983669,21-Apr-21,Florida,Orlando,800 block of N. Hastings St,0,1,N/A
1983718,21-Apr-21,Michigan,Detroit,12000 block of Prairie St,0,1,N/A
1984583,21-Apr-21,California,Bakersfield,5000 block of Marsha St,0,1,N/A
1991142,21-Apr-21,Michigan,Allen Park,7200 block of Shenandoah Ave,0,1,N/A
1983271,21-Apr-21,Florida,Coral Springs,Coral Springs Dr and Westview Dr,0,1,N/A
1984099,21-Apr-21,Arizona,Phoenix,19th Ave and Peoria Ave,1,1,N/A
1982815,20-Apr-21,West Virginia,Southside,N/A,0,1,N/A
1982688,20-Apr-21,Michigan,Detroit,20400 block of Hanna St,1,1,N/A
1982587,19-Apr-21,Colorado,Denver,7475 E Iliff Ave,0,1,N/A
1981805,19-Apr-21,Texas,Houston,700 E Whitney St,2,4,N/A
1982624,19-Apr-21,California,Antioch,L St,0,1,N/A
1981709,19-Apr-21,Tennessee,Memphis,N/A,0,2,N/A
1982312,19-Apr-21,New Jersey,Jersey City,Martin Luther King Dr and Oak St,0,1,N/A
1981197,18-Apr-21,Minnesota,Circle Pines,3621 88th Ave NE,0,1,N/A
1981462,18-Apr-21,Tennessee,Chattanooga,4000 block of Chandler Ave,0,2,N/A
1981020,18-Apr-21,Pennsylvania,Philadelphia,2900 block of Amber St,0,2,N/A
1981986,17-Apr-21,Alabama,Montgomery,500 block of N Eastern Blvd,0,1,N/A
1980368,17-Apr-21,Kentucky,Louisville,500 block of N 31st St,0,1,N/A
1981008,17-Apr-21,South Carolina,Union,Sardis Rd and Hickory Nut Hollow Rd,0,1,N/A
1980090,17-Apr-21,Louisiana,New Orleans,800 block of Canal St,0,1,N/A
1980917,17-Apr-21,Maryland,Baltimore,2200 block of Wilkens Ave,0,1,N/A
1979991,17-Apr-21,Indiana,South Bend,2075 E Ireland Rd,0,1,N/A
1981308,16-Apr-21,Pennsylvania,Washington,105 Henderson Ave,0,2,N/A
1985249,16-Apr-21,Michigan,Port Huron,1900 block of 21st St,0,1,N/A
1981063,16-Apr-21,Illinois,Decatur,700 block of S Jasper St,0,1,N/A
1979363,16-Apr-21,Texas,Houston,Greebriar Park and Richview Dr,0,1,N/A
1980048,16-Apr-21,Nebraska,Omaha,Ohern St and S 48th St,0,1,N/A
1979170,16-Apr-21,Georgia,Augusta,2053 Old Savannah Rd,0,1,N/A
1980067,16-Apr-21,Nebraska,Lincoln,5617 S 31st St,0,1,N/A
1978579,15-Apr-21,Alabama,Fairfield,5119 Myron Massey Blvd,0,1,N/A
1978454,15-Apr-21,Illinois,Chicago,2645 S State St,0,1,N/A
1978042,15-Apr-21,Ohio,Middleport,Leading Creek Rd,0,1,N/A
1982769,15-Apr-21,North Carolina,Jacksonville,K St and Julian C Smith St,0,1,N/A
1980583,15-Apr-21,Wisconsin,Beloit,2400 block of Dewey Ave,0,1,N/A
1977727,14-Apr-21,Illinois,Chicago,1738 W 71st St,0,1,N/A
1978162,14-Apr-21,Wisconsin,Milwaukee,Holton St and Center St,0,2,N/A
1980523,13-Apr-21,Virginia,Ferrum,Union Church Rd,0,1,N/A
1977543,13-Apr-21,Virginia,Richmond,Powell Rd,0,1,N/A
1978566,13-Apr-21,Kentucky,Grayson,400 block of E 4th St,0,1,N/A
1976446,13-Apr-21,Connecticut,Branford,241 Main St,1,1,N/A
1975702,12-Apr-21,Tennessee,Knoxville,2800 Martin Luther King Jr Ave,1,1,N/A
1975927,12-Apr-21,Tennessee,Nashville,25th Ave N and Dowlan St,1,3,N/A
1975688,12-Apr-21,New Jersey,Newark,14th Ave and S 6th St,0,1,N/A
1975411,12-Apr-21,New York,New York (Manhattan),309 E 78th St,0,1,N/A
1975963,12-Apr-21,Texas,El Paso,6645 Gateway Blvd,0,1,N/A
1975590,12-Apr-21,Georgia,Atlanta,3843 Jonesboro Rd SE,0,1,N/A
1975657,11-Apr-21,South Carolina,Lamar,Lynches River Rd,0,1,N/A
1976287,11-Apr-21,Michigan,Manistee,1300 block of Udell Hills Rd,0,1,N/A
1975083,10-Apr-21,Missouri,Saint Louis,N 20th St,0,1,N/A
1974088,10-Apr-21,Tennessee,Memphis,385 Western Park Dr,1,3,N/A
1973745,10-Apr-21,Iowa,Des Moines,Court Ave,0,3,N/A
2009473,10-Apr-21,Pennsylvania,Lansdale,600 block of Rosemont Ave,0,1,N/A
1976634,9-Apr-21,Tennessee,Mcminnville,915 N Chancery St,0,1,N/A
2006985,9-Apr-21,Kentucky,Murray,2851 Kirksey Rd,0,1,N/A
1973844,9-Apr-21,Texas,Fort Worth,2000 block of SW Loop 820,1,5,N/A
1975850,9-Apr-21,North Carolina,Salisbury,251 Faith Rd,0,1,N/A
1973077,9-Apr-21,Minnesota,Saint Paul,600 block of Case Ave,0,1,N/A
1973421,9-Apr-21,California,Fresno,American Ave and Hills Valley Rd,0,1,N/A
1975467,8-Apr-21,District of Columbia,Washington,600 block of Farragut St,0,1,N/A
1972589,8-Apr-21,California,Fresno,Kern St and Collins Ave,0,2,N/A
1979020,8-Apr-21,Pennsylvania,Beaver Creek,Middle Creek Rd,0,1,N/A
1972711,8-Apr-21,Louisiana,Shreveport,Wisteria St and Lotus Ln,0,1,N/A
1973393,8-Apr-21,Colorado,Colorado Springs,N Murray Blvd and E Platte Ave,0,2,N/A
1971359,7-Apr-21,South Carolina,Lugoff,N/A,0,1,N/A
1971331,7-Apr-21,New York,New York (Manhattan),W 38th St and Eighth Ave,0,1,N/A
1975057,7-Apr-21,Missouri,Joplin,Kentucky Ave,0,1,N/A
1971140,7-Apr-21,Florida,Crescent City,300 S Summit St,0,1,N/A
1978961,7-Apr-21,Florida,Homosassa,N/A,0,1,N/A
1984484,7-Apr-21,Virginia,Virginia Beach,565 Newtown Rd,0,1,N/A
1970666,6-Apr-21,California,Hanford,N Greenfield Ave,0,1,N/A
1970162,6-Apr-21,Virginia,Danville,1200 block of N Main St,0,1,N/A
1970227,6-Apr-21,Georgia,Atlanta,741 Joseph E Boone Blvd NW,0,1,N/A
1970651,6-Apr-21,West Virginia,Clendenin,Smith Hill Rd,0,1,N/A
1977910,6-Apr-21,Ohio,Columbus,Wedgewood Dr,0,1,N/A
1973403,6-Apr-21,Ohio,Cincinnati,N/A,0,1,N/A
1969532,5-Apr-21,California,Fresno,300 block of W Roy Ave,0,1,N/A
1970549,5-Apr-21,Illinois,Chicago,W Fulton St and N Pine Ave,0,1,N/A
1969462,5-Apr-21,New York,Brooklyn,New Lots Ave and Montauk Ave,0,1,N/A
1971036,5-Apr-21,Utah,Cedar City,W Midvalley Rd and N 6000 W,0,1,N/A
1970717,5-Apr-21,Indiana,Lafayette,525 S 31st St,0,1,N/A
1970600,4-Apr-21,Ohio,Ashtabula,2500 block of Eureka Rd,0,2,N/A
1969430,4-Apr-21,Texas,Austin,1600 block of Nash Hernandez Senior Rd,0,2,N/A
1969538,4-Apr-21,Texas,Houston,200 block of Plaza Verde Dr,0,2,N/A
1968670,4-Apr-21,Ohio,Dayton,Gettysburg Ave,0,2,N/A
1968584,4-Apr-21,Iowa,Cedar Falls,2200 block of College St,0,1,N/A
1971067,4-Apr-21,Utah,Cedar City,W Midvalley Rd and N 6000 W,0,1,N/A
1978047,4-Apr-21,Pennsylvania,Beaver Springs,1008 Ridge Rd,0,1,N/A
1968400,4-Apr-21,Illinois,Chicago,1100 block of  S State St,0,1,N/A
1969823,4-Apr-21,Louisiana,Shreveport,Jefferson Paige Rd,0,1,N/A
1968823,3-Apr-21,North Carolina,Raleigh,900 Hodges St,0,1,N/A
1970300,3-Apr-21,Texas,Houston,1200 Grove St,0,1,N/A
1973011,3-Apr-21,Georgia,Snellville,4515 Lenora Church Rd,0,1,N/A
1971926,3-Apr-21,Indiana,South Bend,3790 Curtiss Dr N,0,1,N/A
1969885,3-Apr-21,Idaho,Idaho Falls,1600 S 25th E,0,1,N/A
1968956,3-Apr-21,Ohio,Columbus,800 block of S Weyant Ave,0,1,N/A
1968000,3-Apr-21,Ohio,Columbus,668 Wedgewood Dr,0,1,N/A
1968186,3-Apr-21,New York,Bronx,E 166th St and Findlay Ave,1,1,N/A
1969191,3-Apr-21,Tennessee,Jackson,300 block of Berry St,0,2,N/A
1968513,2-Apr-21,Texas,Houston,3907 Canal St,0,3,N/A
1969705,2-Apr-21,Mississippi,Biloxi,1980 Beach Blvd,0,1,N/A
1966373,1-Apr-21,Ohio,Columbus,1632 Red Leaf Ln,0,1,N/A
1966396,1-Apr-21,Arizona,Phoenix,67th Ave and McDowell Rd,0,1,N/A
1967044,1-Apr-21,Texas,Fort Worth,3200 block of Knox St,0,1,N/A
1968274,30-Mar-21,New York,Syracuse,2800 block of Midland Ave,0,1,N/A
1965484,30-Mar-21,North Carolina,Charlotte,1000 block of Marble St,0,1,N/A
1964879,29-Mar-21,Wisconsin,Siren,24787 Clam Lake Dr,0,1,N/A
1965627,29-Mar-21,Missouri,Powell,38 Woodpecker Ln,0,1,N/A
1964104,28-Mar-21,Ohio,Columbus,5200 block of Spencer Ct,0,1,N/A
1964391,28-Mar-21,Tennessee,Clarksville,1700 block of Tiny Town Rd,0,1,N/A
1963450,28-Mar-21,Utah,Salt Lake City,6000 2100 S,0,1,N/A
1963765,27-Mar-21,Texas,Fort Worth,100 block of Afton Rd,0,1,N/A
1963761,27-Mar-21,Pennsylvania,Philadelphia,400 block of S 56th St,0,1,N/A
1963171,27-Mar-21,Illinois,Chicago,3300 block of W Ohio St,0,1,N/A
1963239,27-Mar-21,New York,Bronx,357 E 204th St,0,1,N/A
1964517,27-Mar-21,Tennessee,Crossville,230 Woodmere Mall,0,1,N/A
1963281,27-Mar-21,Texas,Houston,14805 Grigsby Rd,0,1,N/A
1964110,27-Mar-21,North Dakota,Minot,N/A,0,1,N/A
1963317,26-Mar-21,Oklahoma,Oklahoma City,7700 block of NW 12th St,0,1,N/A
1962443,26-Mar-21,Michigan,Detroit,Klein St and Conant St,0,1,N/A
1963225,26-Mar-21,Texas,Cypress,10600 block of Cypress Breeze Dr,0,1,N/A
1961883,26-Mar-21,California,Oakland,4800 block of Calaveras Ave,0,1,N/A
1962435,26-Mar-21,Kentucky,Louisville (Shively),2121 Crums Ln,1,2,N/A
1961205,25-Mar-21,Virginia,King George,3930 James Madison Pkwy,1,2,N/A
1962060,25-Mar-21,Florida,Bunnell,Nutwood Ave,0,1,N/A
1961701,25-Mar-21,Mississippi,Jackson,1300 block of Hair St,0,1,N/A
1961689,25-Mar-21,Alabama,Birmingham,N/A,0,1,N/A
1961456,25-Mar-21,Texas,San Antonio,120 Delmar St,0,2,N/A
1962548,25-Mar-21,Ohio,Hilliard,4663 Crystal Ball Dr,0,1,N/A
1960670,24-Mar-21,Ohio,Mansfield,500 block of Arlington Ave,0,1,N/A
1961107,24-Mar-21,California,Oakland,2500 block of 26th Ave,0,3,N/A
1961697,24-Mar-21,Nebraska,Scottsbluff,700 block of E 18th St,0,1,N/A
1960348,23-Mar-21,Florida,Tallahassee,2849 Apalachee Pkwy,1,1,N/A
1959795,22-Mar-21,Texas,Houston,13600 block of Ralph Culver Rd,0,1,N/A
1958443,22-Mar-21,Texas,San Antonio,4740 S Presa St,0,1,N/A
1958485,22-Mar-21,Illinois,Decatur,1500 block of N Church St,0,1,N/A
1958895,21-Mar-21,Colorado,Pueblo,E 3rd St,0,1,N/A
1965419,21-Mar-21,Texas,Killeen,3701 South W S Young Dr,1,0,N/A
1957972,21-Mar-21,Iowa,Marion,1300 block of Seventh St,0,1,N/A
1958439,21-Mar-21,Texas,San Antonio,500 block of Exeter Rd,0,1,N/A
1957633,20-Mar-21,Colorado,Aurora,N/A,0,1,N/A
1958741,20-Mar-21,Virginia,Harrisonburg,910 N Main St,0,1,N/A
1957436,20-Mar-21,California,Fresno,Harvey Ave and Winery Ave,1,1,N/A
1957701,20-Mar-21,Louisiana,Shreveport,4911 Monkhouse Dr,1,1,N/A
1957985,20-Mar-21,Louisiana,New Orleans,300 block of Bourbon St,0,2,N/A
1957421,19-Mar-21,California,Fresno,480 E Shaw Ave,1,1,N/A
1957291,19-Mar-21,Arizona,Mesa,W Broadway Rd and S Longmore,1,2,N/A
1957046,19-Mar-21,Oklahoma,Oklahoma City,N Woodward Ave and NW 28th St,1,1,N/A
1957179,19-Mar-21,Texas,Houston,12360 Richmond Ave,1,2,N/A
1957030,19-Mar-21,Virginia,Hampton,40 block of Apollo Dr,0,1,N/A
1958720,18-Mar-21,Tennessee,Nashville,3430 Doverside Dr,0,1,N/A
1956104,18-Mar-21,North Carolina,Four Oaks,I-95,0,1,N/A
1956034,18-Mar-21,South Carolina,Hartsville,Bills Cir,0,1,N/A
1955973,18-Mar-21,South Carolina,Columbia,Harmon Rd,0,1,N/A
1955930,18-Mar-21,Mississippi,Vicksburg,2785 N Washington St,0,1,N/A
1956688,18-Mar-21,Colorado,Kiowa,8561 CO-86,0,1,N/A
1956098,18-Mar-21,North Carolina,Winston Salem (Winston-salem),730 Ferrell Ct,0,2,N/A
1957766,18-Mar-21,Iowa,Sioux City,1400 block of Ingleside Ave,0,1,N/A
1958931,17-Mar-21,Georgia,Marietta,1100 South Marietta Pkwy SE,0,1,N/A
1955874,17-Mar-21,Michigan,Bay City,100 block of N Walnut St,0,1,N/A
1954469,16-Mar-21,Virginia,Harrisonburg,3300 block of S Main St,0,1,N/A
1955221,16-Mar-21,Florida,Miami Beach,161 Ocean Dr,0,1,N/A
1955216,16-Mar-21,Texas,Houston,2048 Wirt Rd,0,1,N/A
1954304,16-Mar-21,Georgia,Atlanta,North Ave,0,1,N/A
1954507,15-Mar-21,Illinois,Chicago,345 W 25th Pl,0,1,N/A
1955730,15-Mar-21,Florida,Clewiston,700 Harlem Tenants Cir,0,2,N/A
1952877,14-Mar-21,New York,Bronx,I-87 and E 161st St,0,2,N/A
1954745,14-Mar-21,Pennsylvania,Conneautville,12714 Dicksonburg Rd,0,1,N/A
1952662,14-Mar-21,Illinois,Chicago,2600 block of E 77th St,0,4,N/A
1952698,14-Mar-21,North Carolina,Durham,900 block of E Main St,0,1,N/A
1952625,14-Mar-21,Georgia,Reidsville,Rabun Ave,1,2,N/A
1953062,14-Mar-21,New Hampshire,Epping,103 Mast Rd,0,2,N/A
1953202,14-Mar-21,Florida,Tampa,10101 US-92,0,4,N/A
2030285,14-Mar-21,New Jersey,Paterson,20th Ave and Jackson St,0,1,N/A
1954027,14-Mar-21,Montana,Power,Hevorn Rd,0,1,N/A
1953511,14-Mar-21,Tennessee,Memphis,Monroe Ave and Riverside Dr,0,1,N/A
1954425,13-Mar-21,Iowa,Webster City,N/A,0,1,N/A
1952102,13-Mar-21,Virginia,Hampton,908 W Pembroke Ave,0,1,N/A
1954055,13-Mar-21,North Carolina,Shelby,Suttle St and Oakland Dr,0,1,N/A
1951280,12-Mar-21,Illinois,Chicago,12423 S Union Ave,0,1,N/A
1951212,12-Mar-21,District of Columbia,Washington,Beach Dr NW and Joyce Rd NW,0,1,N/A
1960597,11-Mar-21,Texas,Odessa,3700 block of Springdale Dr,0,1,N/A
1950869,11-Mar-21,Utah,Richmond,530 S 400 W,0,1,N/A
1951626,11-Mar-21,Pennsylvania,Philadelphia,1900 block of Tasker St,0,2,N/A
1949835,10-Mar-21,Ohio,Columbus,2004 Maryland Ave,0,1,N/A
1949923,10-Mar-21,Washington,Lakewood,I-5 and Bridgeport Way,0,2,N/A
1950048,10-Mar-21,Illinois,Chicago,400 block of N Springfield Ave,0,2,N/A
1949810,10-Mar-21,New Jersey,Fair Lawn,Jasper Rd,0,1,N/A
1948672,9-Mar-21,Kentucky,Louisville,22nd St and West Madison St,0,2,N/A
1949181,9-Mar-21,Michigan,Detroit,19100 block of Omira St,0,1,N/A
1948354,9-Mar-21,Michigan,Detroit,Justine St and E Lantz St,0,1,N/A
1950630,9-Mar-21,Arkansas,Hot Springs National Park (Hot Springs),854 Carpenter Dam Rd,0,1,N/A
1948013,8-Mar-21,Ohio,Youngstown,690 Magnolia Ave,0,1,N/A
1948926,8-Mar-21,Oklahoma,Oklahoma City,521 N Council Rd,0,1,N/A
1948001,8-Mar-21,Missouri,Saint Louis,Cherokee St and Indiana Ave,0,1,N/A
1946815,7-Mar-21,Iowa,Waterloo,705 W 7th St,0,1,N/A
1947791,7-Mar-21,Texas,Houston,8310 Gulf Fwy,0,1,N/A
